USDOT,MC_docket#,entity_type,operating_status,out_of_service,legal_name,dba_name,contact_name,physical_address,physical_city,physical_state,physical_zip,business_phone,mobile_number,email_address,mailing_address,mailing_city,mailing_state,mailing_zip,power units,drivers,mcs 150,Mileage (Year),operation_classification,carrier_operation,cargo_carried
3372019,,CARRIER,NOT AUTHORIZED,None,JORGE L RODRIGUEZ ORIHUELA,BULLTEX TRUCKING,,455 AMY LN,BOLING,TX,77420,(832) 322-1342,,,"PO BOX 886
RICHMOND, TX   77406-0023",,,,1,2,2019-12-18,,"Auth. For Hire, ","Interstate, ","General Freight, "
3372036,,CARRIER,NOT AUTHORIZED,None,ARTURO MARIANO MENDEZ,ARGO CARRIERS,,2024 QUAIL CREEK RD APT 308,LAREDO,TX,78045-8257,(956) 775-7385,,,"PO BOX 450144
LAREDO, TX   78045-0003",,,,1,1,2019-12-24,1 (2018),"Auth. For Hire, ","Interstate, ","General Freight, "
3372037,,CARRIER,ACTIVE,None,ROY NORMAN,TNJ ENTERPRISE,,1315 DEWBERRY ST,WILMER,TX,75172,(877) 659-9442,,,1315 DEWBERRY ST,WILMER,TX,75172,1,1,2019-12-22,1 (2018),"Auth. For Hire, ","Intrastate Only (Non-HM), ","General Freight, "
3372045,,CARRIER,NOT AUTHORIZED,None,FLYING JAYZ TRANSPORTATION,,,2120 HUMMINGBIRD WAY,MESQUITE,TX,75181,(972) 765-8994,,,2120 HUMMINGBIRD WAY,MESQUITE,TX,75181-4311,1,1,2019-12-23,1 (2018),"Auth. For Hire, ","Interstate, ","General Freight, "
3372062,,CARRIER,NOT AUTHORIZED,None,ALDO SANTA CRUZ PACHECO,ASC TRUCKING,,14405 RIO BONITO RD APT 152,HOUSTON,TX,77083,(786) 514-5349,,,14405 RIO BONITO RD APT 152,HOUSTON,TX,77083-1549,1,1,2019-12-19,,"Auth. For Hire, ","Interstate, ","Building Materials, "
3372082,,CARRIER,NOT AUTHORIZED,None,COLE NEILL CONSTRUCTION LLC,,,1117 CARRIAGE LOOP,NEW BRAUNFELS,TX,78132,(830) 832-2171,,,1117 CARRIAGE LOOP,NEW BRAUNFELS,TX,78132,1,1,2019-12-20,"10,000 (2018)","Auth. For Hire, ","Interstate, ","General Freight, Building Materials, Oilfield Equipment, "
3372092,,CARRIER,ACTIVE,None,1337 TRUCKING LLC,,,8400 ANGUS DR,JUSTIN,TX,76247-6931,(415) 264-9421,,,8400 ANGUS DR,JUSTIN,TX,76247-6931,1,1,2019-12-19,,"Auth. For Hire, ","Intrastate Only (Non-HM), ","General Freight, "
3372105,,CARRIER,ACTIVE,None,BRECKENSHIRE LLC,,,3355 BLACKBURN ST APT 6305,DALLAS,TX,75204-1526,(972) 961-6191,,,3355 BLACKBURN ST APT 6305,DALLAS,TX,75204-1526,0,1,2019-12-19,,"Auth. For Hire, ","Intrastate Only (Non-HM), ","General Freight, Paper Products, "
3372181,,CARRIER,NOT AUTHORIZED,None,STR8UP TRUCKING LLC,,,8623 454,HENDERSON,TX,75654,(405) 792-6946,,,8623 454,HENDERSON,TX,75654-9557,4,4,2019-12-19,,"Auth. For Hire, ","Interstate, ","OTHER, "
3372188,,CARRIER,NOT AUTHORIZED,None,CT & CT TRANSPORTATION LLC,,,2755 W 20 APT A354,GRAND PRAIRIE,TX,75052,(972) 589-3815,,,2755 W 20 APT A354,GRAND PRAIRIE,TX,75052-7186,1,3,2019-12-19,0 (2018),"Auth. For Hire, ","Interstate, ","General Freight, "
3372234,,CARRIER,NOT AUTHORIZED,None,GLOBAL TRUCKING GROUP INC,,,1500 S JUPITER RD APT 1210,ALLEN,TX,75002,(202) 812-9250,,,1500 S JUPITER RD APT 1210,ALLEN,TX,75002-4145,1,1,2019-12-19,,"Auth. For Hire, ","Interstate, ","General Freight, "
3372313,,CARRIER,NOT AUTHORIZED,None,COUNRTY TRANSPORT LLC,,,2015 TIMBERVIEW DR,MESQUITE,TX,75149,(941) 584-9868,,,2015 TIMBERVIEW DR,MESQUITE,TX,75149-8623,1,1,2019-12-19,,"Auth. For Hire, ","Interstate, ","General Freight, Motor Vehicles, "
3372324,,CARRIER,NOT AUTHORIZED,None,TEO RDZ TRANSPORT LLC,,,5509 PREMIERE LN,EDINBURG,TX,78542,(956) 599-7895,,,5509 PREMIERE LN,EDINBURG,TX,78542-1910,1,1,2019-12-20,1 (2018),"Auth. For Hire, ","Interstate, ","FRAC SAND, "
3372326,,CARRIER,NOT AUTHORIZED,None,GTL TRUCKING INC,,,385 CENTER HILL ROAD,GAINESVILLE,TX,76240,(469) 258-0489,,,385 CENTER HILL ROAD,GAINESVILLE,TX,76240,1,1,2019-12-27,,"Auth. For Hire, ","Interstate, ","General Freight, "
3372355,,CARRIER,ACTIVE,None,TRANS JAM LLC,,,34940 LOS RANCHOS RD,SAN BENITO,TX,78586-2502,(956) 234-3218,,,34940 LOS RANCHOS RD,SAN BENITO,TX,78586-2502,1,2,2019-12-19,,"Auth. For Hire, ","Intrastate Only (Non-HM), ","General Freight, Commodities Dry Bulk, "
3372369,,CARRIER,ACTIVE,None,LIVAN A OLIVA CRUSELLAS,OLIVA TRANSPORT INC,,4822 E SAM HOUSTON PKWY APT 1107,HOUSTON,TX,77015-3280,(402) 705-9440,,,4822 E SAM HOUSTON PKWY APT 1107,HOUSTON,TX,77015-3280,1,1,2019-12-19,,"Auth. For Hire, ","Intrastate Only (Non-HM), ","General Freight, "
3372401,,CARRIER,ACTIVE,None,HENRY A HALL JR,HALLIN LOGISTICS,,11734 TAHOKA,"DAISY
 SAN ANTONIO",TX,78245-3364,(210) 284-2811,,,11734 TAHOKA,"DAISY
 SAN ANTONIO",TX,78245-3364,0,1,2019-12-19,,"Auth. For Hire, ","Intrastate Only (Non-HM), ","General Freight, "
3372449,,CARRIER,NOT AUTHORIZED,None,PICK UP MAN TRANSPORTATION LLC,,,13660 4011,MABANK,TX,75147,(903) 519-1346,,,13660 4011,MABANK,TX,75147-3259,1,4,2019-12-19,,"Auth. For Hire, ","Interstate, ","General Freight, Building Materials, "
3372460,,CARRIER,NOT AUTHORIZED,None,HOSEA TRANSPORTATION LLC,,,1751 W WALKER ST APT 11209,LEAGUE CITY,TX,77573,(409) 655-9214,,,240 W GALVESTON ST,LEAGUE CITY,TX,77574-2821,1,1,2019-12-19,,"Auth. For Hire, ","Interstate, ","General Freight, "
3372521,,CARRIER,NOT AUTHORIZED,None,CHILLIE V TRANSPORT LLC,,,1522 S ACADEMY ST,TYLER,TX,75701,(903) 316-6299,,,1522 S ACADEMY ST,TYLER,TX,75701-2646,1,1,2019-12-19,,"Auth. For Hire, ","Interstate, ","General Freight, "
3372533,,CARRIER,NOT AUTHORIZED,None,RBS CARRIERS INC,,,7401 CHARBRAY RD,FORT WORTH,TX,76131,(817) 851-9298,,,7401 CHARBRAY RD,FORT WORTH,TX,76131-1745,1,1,2019-12-19,,"Auth. For Hire, ","Interstate, ","General Freight, Fresh Produce, Refrigerated Food, Beverages, Paper Products, "
3372544,,CARRIER,ACTIVE,None,ARIZONA STUDENT SHUTTLE OF TEXAS LLC,,,1820 REDWOOD RD,SAN MARCOS,TX,78666-1431,(512) 353-3333,,,1211 MOUNTAIN VIEW DR,SAN MARCOS,TX,78666-4947,6,9,2019-12-19,,"Auth. For Hire, ","Intrastate Only (Non-HM), ","Passengers, "
3372633,,CARRIER,ACTIVE,None,DIAMOND H LOGISTICS LLC,,,8445 EAST FWY,HOUSTON,TX,77029-1613,(832) 770-7600,,,8445 EAST FWY,HOUSTON,TX,77029-1613,7,16,2019-12-20,,"Auth. For Hire, ","Intrastate Only (Non-HM), ","General Freight, Metal: sheets, coils, rolls, Logs, Poles, Beams, Lumber, Building Materials, Machinery, Large Objects, Oilfield Equipment, Agricultural/Farm Supplies, Construction, "
3372660,,CARRIER,NOT AUTHORIZED,None,ATLAS GS INDUSTRIES LLC,,,3709 SUNSET AVE,SNYDER,TX,79549,(325) 574-3491,,,3709 SUNSET AVE,SNYDER,TX,79549-5341,1,1,2019-12-20,1 (2018),"Auth. For Hire, ","Interstate, ","Oilfield Equipment, "
3372678,,CARRIER,NOT AUTHORIZED,None,COREY THOMAS,THOMAS FAMILY TRANSPORTATION,,1707 DUET DR,DALLAS,TX,75241,(405) 792-6946,,,1707 DUET DR,DALLAS,TX,75241-3799,1,1,2019-12-20,,"Auth. For Hire, ","Interstate, ","General Freight, "
3372693,,CARRIER,NOT AUTHORIZED,None,AGUA RECYCLING LOGISTICS LLC,,,10700 ROCKLEY RD,HOUSTON,TX,77099,(432) 758-2403,,,10700 ROCKLEY RD,HOUSTON,TX,77099-3516,6,6,2019-12-27,,"Auth. For Hire, ","Interstate, ","General Freight, Liquids/Gases, OTHER, "
3372697,,CARRIER,NOT AUTHORIZED,None,PRECISION HOTSHOT TRUCKING LLC,,,3112 BAY SPRING DR,LEAGUE CITY,TX,77573,(281) 787-0257,,,"PO BOX 993
LEAGUE CITY, TX   77574-0993",,,,1,2,2019-12-20,,"Auth. For Hire, ","Interstate, ","General Freight, Oilfield Equipment, OTHER, "
3372744,,CARRIER,NOT AUTHORIZED,None,U CALL I HAUL HOTSHOTS LLC,,,609 CHESTNUT ST,IDALOU,TX,79329,(806) 928-6489,,,"PO BOX 1402
IDALOU, TX   79329-1402",,,,1,1,2019-12-20,,"Auth. For Hire, ","Interstate, ","General Freight, Motor Vehicles, "
3372770,,CARRIER,ACTIVE,None,RIVER RIDGE TRANSPORT LLC,,,2100 TERMINAL LOOP RD,MC QUEENEY,TX,78123-3356,(256) 612-4527,,,2100 TERMINAL LOOP RD,MC QUEENEY,TX,78123-3356,3,3,2019-12-20,,"Auth. For Hire, ","Intrastate Only (Non-HM), ","General Freight, OTHER, "
3372774,,CARRIER,NOT AUTHORIZED,None,CHEVALIER ENTERPRISES LLC,,,3244 PRESTON DR,MIDLAND,TX,79707,(432) 312-3396,,,3244 PRESTON DR,MIDLAND,TX,79707-5223,1,1,2019-12-20,,"Auth. For Hire, ","Interstate, ","General Freight, "
3372783,,CARRIER,NOT AUTHORIZED,None,B H M LOGISTICS INC,,,315 IVEY RD,EL PASO,TX,79927,(915) 494-6323,,,315 IVEY RD,EL PASO,TX,79927,1,1,2019-12-24,1 (2019),"Auth. For Hire, ","Interstate, ","Fresh Produce, Commodities Dry Bulk, Beverages, Paper Products, "
3372788,,CARRIER,ACTIVE,None,FORTUNATO TRUCKING INC,,,7051 VERDE DR,HOUSTON,TX,77083-2349,(201) 233-1013,,,7051 VERDE DR,HOUSTON,TX,77083-2349,1,1,2019-12-20,,"Auth. For Hire, ","Intrastate Only (Non-HM), ","General Freight, "
3372803,,CARRIER,NOT AUTHORIZED,None,MULLAILLC,,,2020 PARK PLACE BLVD APT 209,BEDFORD,TX,76021,(817) 770-3497,,,2020 PARK PLACE BLVD APT 209,BEDFORD,TX,76021-7096,1,3,2019-12-20,,"Auth. For Hire, ","Interstate, ","General Freight, "
3372804,,CARRIER,NOT AUTHORIZED,None,BRENT TANNER BANMAN,WTO LOGISTICS,,707 NW H,SEMINOLE,TX,79360,(432) 758-2403,,,707 NW H,SEMINOLE,TX,79360-2615,1,1,2019-12-20,,"Auth. For Hire, ","Interstate, ","General Freight, Grain, Feed, Hay, Commodities Dry Bulk, "
3372805,,CARRIER,ACTIVE,None,GT TRUCKING LLC,,,3123 LONGHORN CIR,MANVEL,TX,77578-3277,(713) 480-1793,,,3123 LONGHORN CIR,MANVEL,TX,77578-3277,1,1,2019-12-20,,"Auth. For Hire, ","Intrastate Only (Non-HM), ","OTHER, "
3372815,,CARRIER,NOT AUTHORIZED,None,SANDRA CECILIA ROMERO LOREDO,TRINIDAD TRANSFER,,"708
 NUEVO",LAREDO,TA,88284,(867) 750-6378,,,410 E HILLSIDE RD STE 332,LAREDO,TX,78041-3208,2,2,2019-12-20,,"Auth. For Hire, ","Interstate, ","General Freight, "
3372845,,CARRIER,NOT AUTHORIZED,None,SOARING HIGH LLC,,,1333 ELDRIDGE PKWY APT 1038,HOUSTON,TX,77077,(941) 584-9868,,,1333 ELDRIDGE PKWY APT 1038,HOUSTON,TX,77077-1632,1,1,2019-12-20,,"Auth. For Hire, ","Interstate, ","General Freight, "
3372873,,CARRIER,NOT AUTHORIZED,None,D&G MOTORS LLC,,,4775 OAKWOOD DR APT 604,ODESSA,TX,79761,(972) 703-1566,,,4775 OAKWOOD DR APT 604,ODESSA,TX,79761-2238,1,1,2019-12-20,,"Auth. For Hire, ","Interstate, ","General Freight, "
3372882,,CARRIER,ACTIVE,None,G & G TRANSPORT LLC,,,2606 STEELHEAD DR,HOUSTON,TX,77045-2518,(832) 488-4490,,,2606 STEELHEAD DR,HOUSTON,TX,77045-2518,3,3,2019-12-20,,"Auth. For Hire, ","Intrastate Only (Non-HM), ","OTHER, "
3372883,,CARRIER,ACTIVE,None,OSCAR JAIME BARAJAS,O & R TRUCKING,,8530 AMISTAD CV,CONVERSE,TX,78109-0017,(951) 809-3781,,,8530 AMISTAD CV,CONVERSE,TX,78109-0017,1,1,2019-12-23,,"Auth. For Hire, ","Intrastate Only (Non-HM), ","General Freight, Fresh Produce, OTHER, "
3372884,,CARRIER,NOT AUTHORIZED,None,WHITEHORSE EXPRESS TRANSPORT LLC,,,3952 SILVER SPRINGS DR,FORT WORTH,TX,76123,(830) 237-5237,,,3952 SILVER SPRINGS DR,FORT WORTH,TX,76123-3400,1,2,2019-12-20,,"Auth. For Hire, ","Interstate, ","General Freight, "
3372907,,CARRIER,NOT AUTHORIZED,None,BP OMEGA LLC,,,21702 RAVENPASS LN,KATY,TX,77449,(832) 818-0356,,,21702 RAVENPASS LN,KATY,TX,77449-1514,1,1,2019-12-20,,"Auth. For Hire, ","Interstate, ","General Freight, "
3372957,,CARRIER,NOT AUTHORIZED,None,XPLOR CARRIERS LLC,,,6626 TALLOWOOD CIR APT A,BROWNSVILLE,TX,78521,(956) 404-5389,,,6626 TALLOWOOD CIR APT A,BROWNSVILLE,TX,78521-7586,1,1,2019-12-20,,"Auth. For Hire, ","Interstate, ","General Freight, Fresh Produce, Meat, Refrigerated Food, Beverages, "
3372970,,CARRIER,ACTIVE,None,ZYIONS FAITH TRUCKING LLC,,,250 TREELINE PARK APT 705,SAN ANTONIO,TX,78209-7402,(817) 258-5044,,,250 TREELINE PARK APT 705,SAN ANTONIO,TX,78209-7402,1,1,2019-12-20,,"Auth. For Hire, ","Intrastate Only (Non-HM), ","General Freight, "
3372973,,CARRIER,NOT AUTHORIZED,None,CEN-TOUR LOGISTICS LLC,,,12706 S COAST DR,HOUSTON,TX,77047,(281) 389-8073,,,"PO BOX 300192
HOUSTON, TX   77230-0192",,,,1,1,2019-12-20,,"Auth. For Hire, ","Interstate, ","General Freight, Building Materials, Machinery, Large Objects, Construction, "
3372979,,CARRIER,ACTIVE,None,STEVEN SOLIS,SS TRANSPORT,,3102 E ALBERTA RD,EDINBURG,TX,78542-9913,(956) 266-0615,,,3102 E ALBERTA RD,EDINBURG,TX,78542-9913,1,1,2019-12-20,,"Auth. For Hire, ","Intrastate Only (Non-HM), ","General Freight, "
3372996,,CARRIER,ACTIVE,None,JOSE ALEJANDRO VICENS QUINTANA,JVICENS TRUCKING,,6607 SAN PABLO DR,HOUSTON,TX,77083-1021,(832) 955-1357,,,6607 SAN PABLO DR,HOUSTON,TX,77083-1021,1,1,2019-12-20,,"Auth. For Hire, ","Intrastate Only (Non-HM), ","OTHER, "
3373003,,CARRIER,NOT AUTHORIZED,None,ALCA LOGISTICS LLC,,,2200 OLMITOS AVE,SAN JUAN,TX,78589,(956) 457-2759,,,2200 OLMITOS AVE,SAN JUAN,TX,78589-3382,1,1,2019-12-20,,"Auth. For Hire, ","Interstate, ","General Freight, Fresh Produce, Refrigerated Food, "
3373035,,CARRIER,NOT AUTHORIZED,None,DONALD R ROGERS & WENDY J KATZ,K & R HOTSHOTS,,917 WINGED,"FOOT
 CORSICANA",TX,75110,(415) 264-9421,,,917 WINGED,"FOOT
 CORSICANA",TX,75110-1187,1,1,2019-12-20,,"Auth. For Hire, ","Interstate, ","Machinery, Large Objects, Construction, "
3373066,,CARRIER,NOT AUTHORIZED,None,PAUL TRUCK LINE INC,,,411 BUCKINGHAM RD APT 515,RICHARDSON,TX,75081-5782,(972) 325-2000,,,411 BUCKINGHAM RD APT 515,RICHARDSON,TX,75081-5782,1,1,2019-12-20,1 (2018),"Auth. For Hire, ","Interstate, ","General Freight, "
3373082,,CARRIER,ACTIVE,None,YEA TRUCKING LLC,,,210 SAINT MARYS DR,HUTTO,TX,78634-5290,(512) 576-6245,,,210 SAINT MARYS DR,HUTTO,TX,78634-5290,1,401,2019-12-20,,"Auth. For Hire, ","Intrastate Only (Non-HM), ","General Freight, Metal: sheets, coils, rolls, Logs, Poles, Beams, Lumber, Building Materials, Utilities, Construction, OTHER, "
3373085,,CARRIER,NOT AUTHORIZED,None,J O C EXPRESS LLC,,,20907 SOUTHSHIP CT,HOUSTON,TX,77073,(832) 469-7979,,,20907 SOUTHSHIP CT,HOUSTON,TX,77073-5621,1,1,2019-12-20,,"Auth. For Hire, ","Interstate, ","General Freight, "
3373087,,CARRIER,NOT AUTHORIZED,None,FLOWENKA ENTERPRISES LLC,JAYS TRUCKING,,14926 LIBERTY STONE LN,CYPRESS,TX,77429,(281) 571-5377,,,14926 LIBERTY STONE LN,CYPRESS,TX,77429-6218,1,1,2019-12-20,,"Auth. For Hire, ","Interstate, ","General Freight, "
3373092,,CARRIER,ACTIVE,None,ORESTES HERRERA ROCHE,HERRERA TRUCKING,,2013 FRY RD APT 1101,KATY,TX,77449-3355,(713) 518-7903,,,2013 FRY RD APT 1101,KATY,TX,77449-3355,1,1,2019-12-26,1 (2018),"Auth. For Hire, ","Intrastate Only (Non-HM), ","General Freight, Building Materials, PIPES,LUMBER, "
3373093,,CARRIER,NOT AUTHORIZED,None,OSMANI LOGISTIC LLC,,,8401 WHEEL STONE DR APT 223,FORT WORTH,TX,76120,(682) 248-9917,,,8401 WHEEL STONE DR APT 223,FORT WORTH,TX,76120-2777,1,1,2019-12-21,,"Auth. For Hire, ","Interstate, ","General Freight, "
3373108,,CARRIER,ACTIVE,None,IM TRUCKING TRANSPORTS LLC,,,813 12TH ST,WOLFFORTH,TX,79382-2417,(806) 300-9496,,,813 12TH ST,WOLFFORTH,TX,79382-2417,1,1,2019-12-21,,"Auth. For Hire, ","Intrastate Only (Non-HM), ","OTHER, "
3373115,,CARRIER,NOT AUTHORIZED,None,SIMS UNIQUE LOGISTICS LLC,,,18218 STABLEWOOD MANOR TRL,RICHMOND,TX,77407,(225) 456-0196,,,18218 STABLEWOOD MANOR TRL,RICHMOND,TX,77407-2328,1,1,2019-12-21,,"Auth. For Hire, ","Interstate, ",
3373154,,CARRIER,ACTIVE,None,RED ARROW COMPANY LLC,,,2809 DIEGO RD,ODESSA,TX,79766-2164,(817) 897-4632,,,2809 DIEGO RD,ODESSA,TX,79766-2164,2,2,2019-12-21,,"Auth. For Hire, ","Intrastate Only (Non-HM), ","General Freight, Oilfield Equipment, "
3373261,,CARRIER,ACTIVE,None,GABRIELA STEPHANY BENAVIDES,GO PRO ENTERPRISES,,2000 E ARAPAHO RD APT 5133,RICHARDSON,TX,75081-3190,(469) 560-5211,,,2000 E ARAPAHO RD APT 5133,RICHARDSON,TX,75081-3190,4,12,2019-12-23,,"Auth. For Hire, ","Intrastate Only (Non-HM), ","General Freight, Household Goods, Construction, "
3373263,,CARRIER,NOT AUTHORIZED,None,GDL HOTSHOT SERVICES,,,879 3341,PARADISE,TX,76073,(940) 210-0545,,,879 3341,PARADISE,TX,76073-2444,0,4,2019-12-22,,"Auth. For Hire, ","Interstate, ","General Freight, Household Goods, Metal: sheets, coils, rolls, Logs, Poles, Beams, Lumber, Building Materials, Oilfield Equipment, Paper Products, Utilities, Agricultural/Farm Supplies, "
3373268,,CARRIER,NOT AUTHORIZED,None,HAMMER DOWN FREIGHT HAULING LLC,,,5261 BARBER LN,CONROE,TX,77303,(936) 537-9021,,,5261 BARBER LN,CONROE,TX,77303-4907,1,1,2019-12-22,,"Auth. For Hire, ","Interstate, ","General Freight, "
3373271,,CARRIER,ACTIVE,None,FEASTER FAMINE TRUCKING LLC,,,810 219,FLORENCE,TX,76527,(512) 484-7789,,,810 219,FLORENCE,TX,76527,1,1,2019-12-22,1 (2019),"Auth. For Hire, ","Intrastate Only (Non-HM), ","Building Materials, Construction, OTHER, "
3373276,,CARRIER,NOT AUTHORIZED,None,RUDY CANTU JR,SEALED SERVANTS TRUCKING,,3309 AUBURN ST,LUBBOCK,TX,79415,(806) 470-9315,,,3309 AUBURN ST,LUBBOCK,TX,79415-2524,1,2,2019-12-22,,"Auth. For Hire, ","Interstate, ","General Freight, Oilfield Equipment, "
3373309,,CARRIER,ACTIVE,None,RESIST SERVICE LLC,,,773 S 46,NEW BRAUNFELS,TX,78130-2868,(361) 906-7645,,,773 S 46,NEW BRAUNFELS,TX,78130-2868,2,2,2019-12-26,1 (2018),"Auth. For Hire, ","Intrastate Only (Non-HM), ","DIRT SAND AND GR, "
3373317,,CARRIER,NOT AUTHORIZED,None,JT3 TRANZPORTS LLC,,,2301 N ZARAGOZA RD STE 103,EL PASO,TX,79938,(405) 792-6946,,,2301 N ZARAGOZA RD STE 103,EL PASO,TX,79938-7990,1,1,2019-12-23,,"Auth. For Hire, ","Interstate, ","General Freight, "
3373385,,CARRIER,NOT AUTHORIZED,None,HEAVYWEIGHT ENTERPRISES LLC,,,107 SOLON RD,WAXAHACHIE,TX,75165,(405) 792-6946,,,107 SOLON RD,WAXAHACHIE,TX,75165-1763,1,1,2019-12-23,,"Auth. For Hire, ","Interstate, ","General Freight, "
3373410,,CARRIER,NOT AUTHORIZED,None,REIGN SUPREME LLC,,,513 YORKTOWN DR,GARLAND,TX,75043,(214) 960-8611,,,513 YORKTOWN DR,GARLAND,TX,75043-2339,1,4,2019-12-23,,"Auth. For Hire, ","Interstate, ","General Freight, "
3373462,,CARRIER,NOT AUTHORIZED,None,DAVIES TRANSPORT LLC,,,2100 MANNIX DR,SAN ANTONIO,TX,78217,(210) 402-2829,,,2100 MANNIX DR,SAN ANTONIO,TX,78217-5914,3,3,2019-12-23,,"Auth. For Hire, ","Interstate, ","General Freight, "
3373512,,CARRIER,ACTIVE,None,S & J DELIVERY SERVICE LLC,,,521 GIBSON ST,CEDAR HILL,TX,75104-8141,(415) 264-9421,,,521 GIBSON ST,CEDAR HILL,TX,75104-8141,1,1,2019-12-23,,"Auth. For Hire, ","Intrastate Only (Non-HM), ","General Freight, US Mail, "
3373520,,CARRIER,NOT AUTHORIZED,None,HERGON CARRIERS LLC,,,467 HERNANDEZ,LAREDO,TX,78046-7985,(956) 617-1468,,,467 HERNANDEZ,LAREDO,TX,78046-7985,2,2,2019-12-27,1 (2019),"Auth. For Hire, ","Interstate, ","General Freight, "
3373554,,CARRIER,ACTIVE,None,OLD TOWN MOVERS LLC,,,2446 152,GEORGETOWN,TX,78626-1980,(512) 507-1142,,,2446 152,GEORGETOWN,TX,78626-1980,1,1,2019-12-23,,"Auth. For Hire, ","Intrastate Only (Non-HM), ","Household Goods, "
3373564,,CARRIER,ACTIVE,None,JOSE ANDRES MONTEMAYOR,MONTEMAYOR EXPRESS,,11005 VERANO ST,HOUSTON,TX,77029-2248,(832) 872-0976,,,11005 VERANO ST,HOUSTON,TX,77029-2248,1,1,2019-12-23,,"Auth. For Hire, ","Intrastate Only (Non-HM), ","OTHER, "
3373565,,CARRIER,ACTIVE,None,IBSA TRADING LLC,,,30 SHEEP MEADOW PL,SPRING,TX,77381-3207,(702) 752-0556,,,30 SHEEP MEADOW PL,SPRING,TX,77381-3207,4,4,2019-12-23,,"Auth. For Hire, ","Intrastate Only (Non-HM), ","Building Materials, Construction, OTHER, "
3373587,,CARRIER,NOT AUTHORIZED,None,ATF LOGISTICS LLC,,,1005 SALINAS ST,PHARR,TX,78577,(956) 780-4533,,,1005 SALINAS ST,PHARR,TX,78577-7910,2,2,2019-12-23,,"Auth. For Hire, ","Interstate, ","General Freight, Liquids/Gases, OTHER, "
3373595,,CARRIER,NOT AUTHORIZED,None,D-1-2 TRUSS TRANSPO INC,,,1722 FELLOWS RD,HOUSTON,TX,77047,(405) 792-6946,,,1722 FELLOWS RD,HOUSTON,TX,77047-6302,1,1,2019-12-23,,"Auth. For Hire, ","Interstate, ","General Freight, Logs, Poles, Beams, Lumber, "
3373604,,CARRIER,ACTIVE,None,GEORGE DEVILLE,EN ROUTE DELIVERY,,8711 GRASSWREN RD,RICHMOND,TX,77407-2018,(423) 763-1121,,,8711 GRASSWREN RD,RICHMOND,TX,77407-2018,4,2,2019-12-23,,"Auth. For Hire, ","Intrastate Only (Non-HM), ","General Freight, "
3373606,,CARRIER,ACTIVE,None,GM3 TRUCKING LLC,,,8735 OAK TIMBER ST,SAN ANTONIO,TX,78251-2505,(210) 551-9340,,,8735 OAK TIMBER,SAN ANTONIO,TX,78251,1,1,2019-12-26,,"Auth. For Hire, ","Intrastate Only (Non-HM), ","General Freight, Building Materials, Construction, "
3373653,,CARRIER,NOT AUTHORIZED,None,BN XPRESS LLC,,,3700 HAROLD ST,LITTLE ROCK,AR,72118,(501) 615-8933,,,419 CALAIS CT,SUNNYVALE,TX,75182-5200,3,12,2019-12-23,,"Auth. For Hire, ","Interstate, ","General Freight, "
3373678,,CARRIER,NOT AUTHORIZED,None,TRUE NORTH LOGISTICS LLC,,,6359 CHERBOURG AVE,EL PASO,TX,79925,(915) 328-1480,,,6359 CHERBOURG AVE,EL PASO,TX,79925-1802,2,2,2019-12-24,,"Auth. For Hire, ","Interstate, ","General Freight, Building Materials, Machinery, Large Objects, Liquids/Gases, Oilfield Equipment, Commodities Dry Bulk, Construction, "
3373743,,CARRIER,NOT AUTHORIZED,None,ONTIME DELIVERY TRANSPORT LLC,,,11922 BEAUMONT HWY,HOUSTON,TX,77049,(800) 233-9742,,,11922 BEAUMONT HWY,HOUSTON,TX,77049-1433,3,7,2019-12-24,,"Auth. For Hire, ","Interstate, ","General Freight, Metal: sheets, coils, rolls, Logs, Poles, Beams, Lumber, Building Materials, Machinery, Large Objects, Oilfield Equipment, Construction, OTHER, "
3373762,,CARRIER,NOT AUTHORIZED,None,LORENA ANAKAREN MURILLO ENRIQUEZ,TRANS THERMOS E&M,,"PORTALEGRE #1604
GUADALAJARA, JA   44230",,,,(333) 112-7661,,,12723 GOLD,"SPANIARD
 SAN ANTONIO",TX,78253-5486,3,3,2019-12-24,,"Auth. For Hire, ","Interstate, ","General Freight, Fresh Produce, Meat, "
3373768,,CARRIER,NOT AUTHORIZED,None,DRIVING SAFE TRUCKING LLC,,,4730 N MESA ST APT 108,EL PASO,TX,79912,(346) 270-4305,,,4730 N MESA ST APT 108,EL PASO,TX,79912-6114,1,2,2019-12-24,,"Auth. For Hire, ","Interstate, ","General Freight, "
3373790,,CARRIER,ACTIVE,None,AURORA ACRES INC,LI'L YELLOW BOX,,3013 113TH ST,LUBBOCK,TX,79423-2066,(806) 281-8228,,,3013 113TH ST,LUBBOCK,TX,79423-2066,1,1,2019-12-24,,"Auth. For Hire, ","Intrastate Only (Non-HM), ","Garbage/Refuse, "
3373837,,CARRIER,ACTIVE,None,69 SHADES LLC,INSTACAN|INSTACRANE|I RENTALS,,6401 S PADRE ISLAND DR,CORP CHRISTI,TX,78412-4015,(361) 232-0380,,,6401 S PADRE ISLAND DR,CORP CHRISTI,TX,78412-4015,6,6,2019-12-24,,"Auth. For Hire, ","Intrastate Only (Non-HM), ","General Freight, Garbage/Refuse, "
